Label,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,C1,C2,C3,C4,C5,C6,C7,C8
0,7,11.0,11,17,4,6,1,18,1.0,16,0.9736199344136728,0.9711688249515285,0.9859290997438784,1625,8277336076276184272,1584,101,17728,0,2002,2124
0,7,12.0,12,20,4,4,1,11,1.0,10,0.9689500362056479,0.9668645908761766,0.983548153511948,9611,509660095530134768,477,99,54714,0,2005,2382
0,8,16.0,16,20,3,6,5,18,1.0,16,0.960368278657326,0.9626651853223468,0.9784925264121636,3026,5755694407684602296,92,99,90135,0,2002,788
0,5,12.0,11,18,2,1,1,13,0.974527027027027,12,0.9680375844181266,0.9678778386844168,0.9639502789468531,9672,7258015885215914736,1061,1,95861,1,2002,1736
0,7,10.0,12,18,3,5,1,15,1.0,14,0.9760730055931705,0.975743302914336,0.9864115395937592,9447,8277336076276184272,608,101,172382,1,2005,319
0,8,13.0,13,18,5,0,7,18,1.0,16,0.9708784112665088,0.9713716455203298,0.9757276827724956,1508,5799347067982556520,1707,1,190925,0,2005,3242
0,8,9.0,10,18,2,6,1,8,0.9896907216494846,7,0.9827692307692308,0.9788307692307694,0.9852307692307694,2503,5799347067982556520,1755,38,159423,0,2002,2674
0,7,10.0,10,15,2,1,2,12,0.9907502569373072,10,0.990913140311804,0.991804008908686,0.9891314031180404,5841,8277336076276184272,160,101,54994,1,2005,2569
0,6,11.0,12,17,4,4,1,16,0.9830285714285716,15,0.9581658760960184,0.9562036870665184,0.9549788029029244,2534,8277336076276184272,1755,50,93669,0,2005,1697
0,8,11.0,13,19,4,3,16,17,1.0,15,0.971007760351658,0.968941227546535,0.9841971020784716,7163,8277336076276184272,1025,117,153695,1,2004,3074
0,5,12.0,13,17,2,4,1,21,0.9711505063034556,19,0.95042589556664,0.9485662469919438,0.9399443800291176,9027,5799347067982556520,1283,91,64946,0,2002,3512
0,7,12.0,11,16,4,8,1,18,1.0,16,0.9676234587219128,0.9666320335482256,0.9800438129811604,501,5755694407684602296,873,101,85172,1,2002,1632
0,7,8.0,10,17,4,2,1,21,0.9970416739543579,19,0.9797471752023896,0.9795715020158562,0.9755797493560748,5165,8277336076276184272,1594,50,47824,0,2005,2802
0,8,5.0,10,16,3,8,12,10,1.0,9,0.9745328719723184,0.979515570934256,0.9729826989619376,3062,5755694407684602296,1574,1,37269,0,2005,988
0,7,9.0,10,14,2,7,1,15,1.0,14,0.9696935933147632,0.9669303621169918,0.9817715877437324,4328,8277336076276184272,953,101,188776,0,2005,648
0,6,11.0,12,18,2,2,1,18,0.9984577237961676,16,0.9797752055024324,0.9786116354179776,0.9750052421891382,6301,5799347067982556520,757,78,29377,0,2005,886
0,5,13.0,12,18,2,3,1,17,0.9933609503168638,16,0.9736804188079342,0.9715693904020752,0.9696244356930172,5659,7258015885215914736,1450,50,107478,0,2005,3194
0,7,11.0,12,17,5,1,7,16,1.0,14,0.9736021220159151,0.9735172413793104,0.9807320954907162,5269,8277336076276184272,1701,50,68375,0,2002,1934
0,7,13.0,14,18,3,2,1,16,1.0,14,0.9647783455323852,0.9638502969203148,0.9802458224002212,7178,5755694407684602296,217,99,82354,0,2005,504
0,7,6.0,5,12,2,6,1,9,0.986857825567503,8,0.9853763440860216,0.986236559139785,0.9842293906810036,2736,2011981573061447208,1755,1,74364,0,2005,264
0,7,10.0,14,19,3,3,1,20,1.0,18,0.972423621108348,0.9707670607395772,0.9799991275138508,3067,5755694407684602296,732,99,75524,0,2002,1554
0,7,9.0,10,15,3,5,1,16,0.972191762796614,15,0.9699682658204218,0.9688511432571164,0.966435237028742,667,8277336076276184272,1156,101,48094,0,2005,2112
0,7,10.0,13,17,6,2,1,14,1.0,13,0.9741842696629212,0.9738966292134832,0.9881348314606742,9389,8277336076276184272,1645,101,5897,1,2002,2766
0,8,12.0,16,19,4,2,5,19,1.0,17,0.9719912891569148,0.973009787733027,0.9803805011127862,9347,8277336076276184272,1836,78,158832,0,2005,1031
0,8,15.0,16,20,6,0,1,17,1.0,16,0.9639589690120978,0.9620454162130668,0.9833300111930572,8407,5755694407684602296,1465,99,179713,0,2005,1805
0,7,12.0,13,18,1,3,8,15,0.9931981389703652,13,0.9758017339521851,0.9749706577910132,0.9743512519698828,7676,8277336076276184272,2032,101,44302,0,2003,824
0,8,13.0,15,19,3,4,1,18,1.0,16,0.9810931031162746,0.9809647292916974,0.9870727558650793,7494,8277336076276184272,488,25,4232,0,2005,214
0,4,11.0,10,17,3,1,1,9,0.979905437352246,8,0.9655757575757578,0.9709090909090908,0.9592727272727272,3061,7258015885215914736,1755,78,122776,1,2004,3096
0,7,13.0,15,17,0,0,1,16,1.0,14,0.9624595330947164,0.9619124953256052,0.9814947379667718,7665,5755694407684602296,1875,101,82302,0,2005,2614
0,7,10.0,10,18,3,2,10,14,0.9753086419753086,13,0.9645112781954888,0.9630838661150808,0.9601352874859076,9281,5755694407684602296,536,99,33197,0,2005,82
0,4,13.0,11,16,3,1,1,13,0.9225791717417784,12,0.964712990936556,0.9683592400690846,0.9622696871628912,3611,7258015885215914736,511,78,161235,1,2005,1113
0,6,11.0,14,16,2,6,1,15,0.9894080016779404,13,0.9764588528678304,0.9783208645054032,0.9616957605985036,7583,5799347067982556520,977,1,191879,0,2005,3425
0,7,10.0,12,18,2,8,2,13,0.9956501107244544,12,0.9836624775583483,0.9822262118491921,0.9801436265709158,10066,5799347067982556520,1108,115,30685,0,2002,1310
0,7,9.0,10,15,6,3,13,15,0.9920396772337878,14,0.9760824742268042,0.9734668630338734,0.9725990281254602,644,5755694407684602296,1755,101,136092,0,2005,686
0,4,11.0,11,15,3,2,1,12,0.9923342276734382,11,0.9732647814910024,0.967917737789203,0.969974293059126,7764,5799347067982556520,935,52,6253,0,2002,2956
0,6,9.0,11,19,5,6,16,14,0.998905529953917,12,0.979936752371786,0.9784848068197444,0.9750529355149182,7497,5799347067982556520,1594,50,155896,0,2004,2461
0,6,11.0,14,16,5,5,1,14,1.0,13,0.958581796946692,0.9583815800450488,0.9747593225994828,8306,2011981573061447208,1272,50,193181,0,2002,1127
0,8,11.0,14,15,3,2,1,18,1.0,16,0.9679915321513628,0.9667437697492334,0.9803247046370812,3260,8710739180200009128,873,101,132730,0,2005,1632
0,7,9.0,10,15,3,3,6,16,0.9849666328159,15,0.9646285018270402,0.966967113276492,0.9656568731922668,9597,509660095530134768,1306,101,107654,0,2005,3382
0,7,11.0,13,18,3,9,10,21,0.9970430762326564,19,0.9798289074456944,0.979553717676754,0.9756999328768964,7923,8277336076276184272,1594,50,68442,0,2002,2802
0,6,9.0,12,14,2,2,3,13,0.9585814834867352,12,0.9588246445497629,0.959052132701422,0.9495215537659878,4617,509660095530134768,1755,50,6534,0,2005,1479
0,7,12.0,12,20,4,5,2,11,1.0,10,0.9677837837837836,0.9656216216216218,0.9837837837837836,9611,509660095530134768,477,99,48770,0,2005,2382
1,8,13.0,15,18,1,3,1,16,1.0,14,0.9695489214257044,0.9687747987576854,0.9766208193361644,2423,5799347067982556520,149,101,97292,1,2002,3089
0,7,8.0,9,16,3,0,1,14,0.9950340014316392,13,0.9634719183078044,0.9644141954302384,0.9637882467217096,4582,509660095530134768,1755,101,56590,0,2005,1444
0,7,10.0,12,14,4,8,1,18,1.0,16,0.969823226987816,0.9672427635748996,0.983080498626664,1361,509660095530134768,873,50,3503,0,2002,87
0,6,12.0,12,16,4,7,11,12,0.9969640971488912,11,0.9906820194862712,0.9905048715677592,0.986392026578073,6435,7258015885215914736,102,38,22856,2,2002,751
0,5,15.0,15,21,3,3,1,17,1.0,15,0.9779144127496108,0.9768500039198558,0.986931424923563,3295,7258015885215914736,1533,1,15120,1,2005,829
0,5,12.0,12,18,4,2,1,15,0.9625600116828829,14,0.965334619891102,0.9647225859811152,0.9615695731560272,6195,7258015885215914736,1755,78,51668,0,2002,2021
0,7,13.0,13,19,5,3,1,16,1.0,15,0.9670342746281526,0.966654882517784,0.986183229144212,7853,8277336076276184272,1970,60,113985,1,2005,3943
0,7,10.0,12,16,3,5,2,21,0.9952527715040028,19,0.9790446601941748,0.9791681735985532,0.9746516199490354,4023,8277336076276184272,1492,101,188450,1,2005,1791
0,7,8.0,10,16,4,6,5,15,0.9979409202502574,13,0.9838401775804662,0.9828000634215952,0.9799587759632156,6460,8277336076276184272,114,23,183823,1,2005,491
0,6,7.0,7,15,4,7,1,14,1.0,12,0.9696554860716315,0.9702376350198976,0.9850824332006822,9329,509660095530134768,1012,101,58139,1,2002,1216
0,7,10.0,11,17,3,5,5,13,0.9894355256343864,11,0.97940906106369,0.9783585029546946,0.9757321076822064,7959,8277336076276184272,740,101,92562,0,2005,3709
0,8,13.0,16,20,3,3,6,17,1.0,15,0.9682155493059968,0.967348271795337,0.9804989567268438,6173,8277336076276184272,309,101,165130,0,2002,2835
0,8,10.0,10,18,1,0,10,16,1.0,14,0.9783938311077676,0.978363738950536,0.9880233214218546,3225,5755694407684602296,844,65,6675,1,2002,2699
0,7,13.0,13,20,2,3,1,17,0.989984096978426,15,0.9639485861182522,0.9635852613538988,0.9579250374812592,836,8277336076276184272,1755,101,195987,0,2003,1468
0,7,11.0,12,16,2,7,1,12,0.9959514170040484,11,0.9812326043737576,0.9794512922465209,0.9815506958250496,2740,5755694407684602296,1512,101,59516,0,2002,2533
0,7,8.0,11,16,2,6,7,11,0.9894582723279648,10,0.9837714285714284,0.9814857142857144,0.9793991416309014,4544,509660095530134768,1578,101,25275,0,2002,36
0,5,15.0,15,19,2,0,1,17,0.9763707361509962,15,0.9642282282282282,0.9649271618658576,0.9577372087436944,8268,5799347067982556520,1755,78,109568,0,2005,1071
0,7,5.0,5,12,3,4,1,12,1.0,11,0.9718740756391296,0.9744094654553136,0.9786103484688492,8656,5755694407684602296,732,113,65036,0,2002,1335
0,6,11.0,11,16,6,4,2,15,0.9888906681612556,13,0.9722298468149996,0.9713556972553368,0.9667179593817148,4977,7258015885215914736,1755,33,85777,0,2002,280
0,8,7.0,13,13,5,3,1,17,1.0,16,0.979519026849666,0.9801592573326396,0.98432075547197,3456,2011981573061447208,1653,1,47404,0,2002,2304
0,8,14.0,14,18,3,7,1,16,1.0,14,0.9692775665399241,0.9681864771036536,0.9765019011406844,180,5799347067982556520,149,101,16739,1,2004,3089
0,7,7.0,8,14,4,0,1,16,1.0,14,0.9686298031865042,0.9697694470477976,0.9756476101218371,3742,5799347067982556520,325,125,39424,0,2005,1490
0,6,6.0,6,15,1,5,3,8,0.9834983498349836,7,0.9658252427184466,0.9627184466019418,0.9596116504854368,7529,8277336076276184272,1755,101,154495,0,2002,3702
0,7,10.0,12,17,6,4,12,16,1.0,15,0.9656513761467892,0.9662133682830932,0.98188623853211,1557,8277336076276184272,1488,14,59798,1,2002,3553
0,8,12.0,16,19,5,4,1,19,1.0,17,0.9719912891569148,0.973009787733027,0.9803805011127862,9347,8277336076276184272,1836,78,183907,0,2005,1031
0,8,14.0,14,18,3,7,10,18,1.0,16,0.9696820836621942,0.9699093922651932,0.9750213101815312,1508,5799347067982556520,1707,1,47034,0,2005,3242
0,5,14.0,14,19,3,8,1,17,1.0,15,0.97382757698558,0.9753432209491288,0.9808923538971056,7509,7258015885215914736,1218,1,135135,0,2005,3803
0,6,10.0,10,17,3,3,1,15,1.0,13,0.9603267659778952,0.9592349831811628,0.970045170591062,9236,8277336076276184272,583,50,119067,0,2005,262
0,6,8.0,8,12,4,3,18,14,0.9824472288068632,12,0.9794594594594594,0.985945945945946,0.9751351351351352,420,509660095530134768,33,78,48759,0,2005,1293
0,7,14.0,14,19,3,5,1,16,1.0,14,0.9674607393090121,0.9679052911331238,0.9816960618506888,6914,2011981573061447208,110,65,492,0,2005,2529
0,7,12.0,13,17,2,6,1,16,1.0,14,0.968713707687753,0.9683410638507846,0.9772845159380243,662,7258015885215914736,413,115,78425,0,2004,1527
0,8,11.0,13,17,3,6,1,12,1.0,11,0.9741245136186772,0.9773929961089496,0.9783657587548638,8887,5799347067982556520,1006,1,128512,0,2002,361
0,8,14.0,16,19,3,6,1,17,1.0,16,0.972936847941132,0.973090066024898,0.980578935873528,9817,5755694407684602296,622,90,96919,0,2005,1424
0,8,6.0,12,13,4,9,3,17,1.0,16,0.9795175072532888,0.9801788482174794,0.9843631016255316,4500,2011981573061447208,1653,1,25585,0,2005,2304
0,8,13.0,15,19,5,3,5,17,1.0,15,0.9654852750872516,0.9669660013332809,0.9816352299909809,8472,509660095530134768,137,101,30638,0,2005,3666
0,8,12.0,12,19,3,5,1,17,1.0,15,0.9675091496232509,0.9665791173304631,0.982329386437029,1346,5755694407684602296,834,99,121142,0,2005,3214
0,6,10.0,10,15,6,6,2,17,1.0,15,0.9646764693419214,0.9651781855163356,0.9784262045001908,2425,5755694407684602296,1589,50,81413,1,2004,3671
0,7,14.0,15,21,4,2,1,16,1.0,14,0.9567368675865408,0.9526506899055921,0.9803824739772452,4572,8277336076276184272,954,1,154305,0,2005,1688
0,8,4.0,3,13,3,3,1,9,0.99438202247191,8,0.9921472392638038,0.9911656441717792,0.9901840490797548,3665,8277336076276184272,172,1,57899,0,2002,179
0,7,10.0,11,16,3,3,16,11,0.9911242603550297,10,0.9640776699029128,0.964271844660194,0.9633009708737864,6347,5755694407684602296,1425,101,906,0,2005,543
0,7,7.0,8,14,2,6,1,16,1.0,14,0.9686298031865042,0.9697694470477976,0.9756476101218371,3742,5799347067982556520,325,125,100922,0,2005,1490
0,8,11.0,11,18,4,3,1,15,1.0,14,0.9736135084427768,0.9734333958724204,0.9846829268292684,1196,8277336076276184272,1314,101,50247,0,2005,823
0,8,8.0,9,17,3,4,5,15,0.9824754161401966,13,0.9547969393761038,0.9572454384932312,0.9428101116990006,2527,8277336076276184272,1121,14,170521,0,2005,2758
0,7,13.0,13,17,5,8,1,14,1.0,13,0.9726197183098592,0.9712450704225352,0.975549295774648,8279,5755694407684602296,815,14,69249,1,2005,3716
0,7,7.0,7,15,5,3,3,16,0.9720938014600341,15,0.9699245907669672,0.9689738874586244,0.966476050381539,9640,8277336076276184272,517,101,108057,0,2005,2112
0,6,8.0,12,12,6,2,6,16,0.9866309735638028,15,0.9714745308310992,0.9707238605898124,0.967774798927614,2602,2011981573061447208,1755,80,86310,0,2002,2313
0,4,13.0,12,18,3,3,20,15,0.9706905548791094,13,0.9563324703151505,0.959550080342796,0.9493902330149092,6840,5799347067982556520,712,14,131197,1,2002,3799
0,8,12.0,15,18,4,7,3,14,0.9950304259634888,13,0.9858631921824104,0.9842671009771988,0.981172638436482,5771,8277336076276184272,780,109,162879,0,2002,2349
0,7,10.0,9,15,4,7,1,16,1.0,15,0.9749022038994449,0.9733622640339731,0.9838641083661386,7809,509660095530134768,873,14,173234,1,2002,672
0,8,12.0,12,19,6,2,4,16,1.0,15,0.9786596294463688,0.9773665402166144,0.9856520782933802,9633,5755694407684602296,858,99,168505,1,2002,1311
0,8,13.0,13,17,5,2,1,16,0.9990226262033914,15,0.9617970245986154,0.9584740020621594,0.9577905435262926,356,5755694407684602296,1969,99,103929,1,2005,1425
0,8,15.0,15,19,5,2,1,21,1.0,19,0.9759567865762556,0.9756709260168632,0.9858230070003132,1112,509660095530134768,1609,99,11981,1,2002,3747
0,7,10.0,12,18,6,0,8,13,0.9958050984188448,12,0.9837138927097662,0.9823933975240716,0.9803392939018799,10066,5799347067982556520,1108,115,45215,1,2005,1310
0,7,5.0,12,11,3,0,5,15,1.0,13,0.9652839821314614,0.9664071474154436,0.9854081632653062,3386,4879721024980945592,873,65,119433,0,2005,3173
0,6,12.0,13,18,3,3,8,20,1.0,18,0.9770737482145141,0.9760235211729462,0.9825107407057464,9614,5799347067982556520,1144,38,130029,1,2005,3841
0,6,11.0,12,13,3,4,1,17,0.9776456281317448,15,0.9622850197508356,0.96170161045275,0.9593315101792769,272,5755694407684602296,1755,50,53429,0,2002,852
0,7,13.0,13,20,6,0,6,17,0.989984096978426,15,0.9639485861182522,0.9635852613538988,0.9579250374812592,836,8277336076276184272,1755,101,129410,1,2005,1468
0,8,13.0,16,20,3,3,8,17,1.0,16,0.9693683040465436,0.968944493058676,0.9807090319986757,6173,8277336076276184272,309,101,55606,0,2005,2835
0,8,14.0,15,19,4,5,10,18,1.0,16,0.960368278657326,0.9626651853223468,0.9784925264121636,147,8277336076276184272,92,99,121737,0,2002,788
0,7,12.0,12,20,0,3,1,13,1.0,11,0.9605962410887879,0.957796500324044,0.9834089436163318,2821,8277336076276184272,205,60,121460,0,2002,2900
0,8,12.0,12,19,3,3,1,16,1.0,15,0.9786954367809766,0.977453624704134,0.98580204778157,9633,5755694407684602296,858,99,46126,1,2005,1311
0,7,6.0,8,14,1,1,2,17,1.0,15,0.9814142346291383,0.9810635598108202,0.9834444572615066,1338,509660095530134768,1742,101,128452,1,2003,1509
0,8,12.0,12,19,3,9,2,15,1.0,14,0.9876129032258064,0.9863452178834182,0.988773200543232,4848,5799347067982556520,1911,99,135374,0,2002,2783
0,6,10.0,10,16,0,2,12,9,0.9802566633761106,8,0.9570318021201414,0.9618374558303888,0.9516607773851592,4473,509660095530134768,1755,38,123243,0,2005,2435
0,7,14.0,16,19,4,0,10,20,1.0,18,0.9652320036148476,0.9661669790986084,0.9776407012316128,5435,8277336076276184272,427,101,59075,0,2005,238
0,4,9.0,14,14,3,2,20,15,0.9717512927015344,13,0.9711744583808436,0.9731291741325948,0.9654779351897084,3811,7258015885215914736,333,109,143716,1,2002,684
0,8,16.0,16,20,4,3,12,18,1.0,16,0.9603682570798472,0.9625749991248644,0.9784534602863444,3026,5755694407684602296,92,99,61074,1,2005,788
0,7,12.0,12,20,4,4,2,12,1.0,11,0.974144400227402,0.9736668561682772,0.9854690164866402,6117,509660095530134768,1135,101,40876,0,2002,3491
0,7,12.0,12,18,4,1,1,17,1.0,15,0.9609596637674392,0.959652092697449,0.9816192866732824,7158,5755694407684602296,85,99,113214,0,2004,3369
0,8,10.0,10,15,2,6,1,15,1.0,14,0.9736593752985004,0.9735676759957972,0.9846556500143282,4879,8277336076276184272,1314,101,23498,0,2005,823
0,7,12.0,12,19,6,4,1,15,1.0,13,0.9625256485111352,0.9533305530069232,0.981129368587872,6090,5755694407684602296,303,101,180593,0,2002,91
0,7,10.0,12,15,4,5,1,14,1.0,13,0.9698026811266758,0.970959481849676,0.9812983883114929,2130,5755694407684602296,798,50,187007,1,2002,580
0,8,14.0,15,20,0,0,9,21,1.0,19,0.975362739946215,0.9747568854131248,0.9856093640522604,1112,509660095530134768,1609,99,123392,0,2005,3747
0,7,11.0,10,18,3,4,4,10,1.0,9,0.9745833333333334,0.9760416666666668,0.96625,831,8277336076276184272,1755,50,50264,1,2005,1900
0,7,11.0,15,15,6,7,1,16,1.0,14,0.9681997637928126,0.9684967099713178,0.9814003711827232,3972,5755694407684602296,660,50,64206,0,2005,1738
0,8,14.0,15,20,3,7,1,17,1.0,16,0.9752936751034448,0.9752893761083348,0.9846611854479016,8230,8277336076276184272,1432,101,6390,0,2005,3489
0,8,12.0,12,20,5,4,1,15,1.0,13,0.9805098324836126,0.9786161689730516,0.9891915513474144,1748,8277336076276184272,1479,101,90189,0,2005,3081
0,6,1.0,2,9,3,2,7,10,0.9789177793394236,9,0.9622891566265062,0.9613253012048192,0.9586746987951806,3489,509660095530134768,1879,99,42683,0,2005,728
1,5,13.0,12,18,5,7,1,16,1.0,14,0.9782899383983574,0.9775452429842576,0.984387679671458,7786,7258015885215914736,369,1,33319,0,2002,3195
0,7,13.0,13,19,4,8,1,16,0.9949230679453014,15,0.9752814546786974,0.9743519281853991,0.9723794256400862,5587,509660095530134768,295,101,44238,1,2005,1132
0,6,8.0,10,15,3,0,1,13,0.9968827431859963,12,0.9807004909983634,0.9789390962671904,0.9774533551554828,1007,5755694407684602296,1755,101,40422,0,2005,1751
0,7,10.0,11,17,5,4,1,18,0.983268219280202,16,0.9622662064160624,0.9635400696864111,0.9566690913691136,4402,8277336076276184272,1755,50,115044,0,2002,1937
0,8,10.0,12,17,5,8,4,16,1.0,14,0.975875962451218,0.9753443729564392,0.9864824385613332,2849,5755694407684602296,844,14,152168,1,2005,1426
0,8,7.0,9,14,3,5,1,11,1.0,10,0.9591443850267379,0.9572192513368984,0.9779679144385028,9516,8277336076276184272,1657,99,62951,1,2005,1595
0,8,4.0,3,13,4,9,1,15,0.9824903257677636,13,0.9544358208955224,0.9570149253731344,0.9423732856290996,8191,8277336076276184272,1755,14,78459,0,2002,2758
0,7,12.0,13,18,0,5,3,15,0.9932774378729512,13,0.97593006993007,0.975058576674244,0.9745241632439046,7676,8277336076276184272,2032,101,104912,0,2005,824
0,6,12.0,12,17,2,0,1,16,0.9934779311390868,14,0.9656677347526204,0.9649019927241136,0.9613529507573702,2092,5799347067982556520,316,101,100369,0,2005,3691
0,8,8.0,8,13,4,9,3,12,1.0,11,0.9841328970551222,0.9836899068713818,0.9883614397180972,6590,8277336076276184272,1727,66,36902,0,2002,887
0,8,12.0,13,17,5,0,9,17,1.0,15,0.9712712685018674,0.9686374325632868,0.9841859178309588,6065,5755694407684602296,878,91,6556,0,2005,2096
0,4,14.0,13,18,2,1,4,17,0.9480612765500388,15,0.9529436777463504,0.9503437802539912,0.9442769300842632,9574,5799347067982556520,1755,44,170098,0,2005,1464
0,8,10.0,11,18,4,4,1,14,0.9976296296296296,13,0.975335363201392,0.972407552423214,0.9729853862212944,8054,5755694407684602296,1755,101,83500,0,2005,1541
0,8,6.0,6,12,2,7,1,11,0.9917547023962896,10,0.9706590257879656,0.967679083094556,0.9683667621776504,3857,5755694407684602296,844,99,116691,0,2003,1028
0,8,12.0,12,19,3,8,1,16,1.0,14,0.9874843607977329,0.9859017269956692,0.9886575781876504,4848,5799347067982556520,1911,99,19227,0,2004,2783
0,4,14.0,14,19,4,4,1,21,0.9711681217896704,19,0.9504321576382266,0.9484840902529288,0.9399903774657744,591,5799347067982556520,1283,91,26274,0,2005,3512
0,8,9.0,10,16,5,7,1,16,1.0,14,0.9747031354236158,0.97276050700467,0.9839252835223482,4087,8277336076276184272,141,101,133259,0,2005,2517
0,8,13.0,16,20,2,2,1,17,1.0,15,0.9682155493059968,0.967348271795337,0.9804989567268438,6173,8277336076276184272,309,101,161187,0,2002,2835
0,8,9.0,10,17,4,2,1,15,1.0,13,0.9841509433962264,0.9843773584905662,0.9895094339622644,4379,8277336076276184272,1479,101,96091,1,2002,3805
0,7,11.0,13,17,5,4,2,18,0.9964350936152584,17,0.9801307761757544,0.9798226989164932,0.9775180564674985,3267,8277336076276184272,889,101,153707,0,2005,1716
0,7,12.0,14,18,2,6,1,18,0.9964569207952244,17,0.9801008181142056,0.9797950413223142,0.9775099162626708,3201,5755694407684602296,889,101,170328,0,2002,1716
0,7,11.0,12,17,6,6,1,12,1.0,11,0.96789318672688,0.9658511682701748,0.9842607500490871,1976,5755694407684602296,618,91,156066,2,2002,1003
0,6,14.0,17,19,2,3,8,19,1.0,17,0.9757573033707864,0.9746816479400752,0.9808299625468164,5469,5799347067982556520,145,78,48971,1,2002,2692
0,6,5.0,6,14,2,3,1,14,0.9988247145735392,12,0.9794485541358441,0.9779421654337592,0.9746926698049764,8312,5799347067982556520,1594,50,42069,0,2005,2461
0,5,10.0,9,17,3,7,1,17,0.9881986614068524,15,0.96272282366899,0.960541769649036,0.9581161354089448,2811,7258015885215914736,1755,13,79354,0,2005,3783
0,7,14.0,15,21,6,0,12,16,1.0,14,0.9567368675865408,0.9526506899055921,0.9803824739772452,4572,8277336076276184272,954,1,188769,0,2005,1688
0,8,13.0,15,19,3,0,2,16,0.9886176520870638,15,0.959575279063436,0.9534032411820784,0.9539885652055541,7446,5755694407684602296,1471,91,174996,1,2002,3101
0,5,6.0,8,14,4,5,3,13,0.9748140635564572,12,0.9578563772775992,0.9573190348525468,0.9551313672922253,607,2011981573061447208,1755,66,79176,1,2005,2275
0,7,7.0,10,15,0,2,1,10,0.9919427036705462,9,0.986513409961686,0.9871264367816092,0.9840613026819924,7900,509660095530134768,1755,101,29570,0,2005,3595
0,7,5.0,8,15,1,2,16,16,1.0,14,0.9758838884828236,0.9751320872924716,0.9864007518011904,1229,5755694407684602296,844,14,44472,1,2005,1426
0,6,16.0,17,19,2,2,3,16,0.9904050668809378,14,0.9739677485923176,0.9725518867924527,0.9679396244214499,8674,7258015885215914736,501,78,18400,0,2005,3099
0,7,10.0,10,16,3,3,2,15,1.0,14,0.9787787005373718,0.9786484285946916,0.9844825623933012,5130,8277336076276184272,1594,50,33147,0,2005,1438
0,6,12.0,14,17,4,5,2,16,1.0,15,0.9744264553909748,0.975408511571102,0.9848382550966084,1777,509660095530134768,1020,101,197223,0,2005,1074
0,7,11.0,11,19,7,6,1,14,1.0,13,0.9603391267486224,0.957795676133955,0.9820432386604494,1124,8277336076276184272,1951,60,188084,0,2005,2205
0,8,14.0,13,19,0,1,6,17,1.0,15,0.9706611472501478,0.9692347723240686,0.9856390543916972,77,5755694407684602296,1049,99,128481,0,2005,331
0,7,5.0,5,11,3,0,1,17,0.9900073750770756,15,0.964201354440754,0.9636354225078724,0.9582059686044506,1786,8277336076276184272,1755,101,85401,0,2005,1468
0,3,12.0,14,15,3,5,5,18,0.9840026865337496,16,0.9456898656898658,0.9468875086266392,0.9361205752799449,1404,5799347067982556520,1284,38,144947,0,2005,436
0,7,8.0,10,15,2,7,2,14,0.9936341773942566,13,0.977873003506038,0.9803038566419946,0.9742056074766356,3039,5755694407684602296,486,101,75464,0,2005,168
0,7,12.0,12,18,4,4,5,20,1.0,18,0.9651450380758866,0.9659862649454638,0.977550240273013,9852,509660095530134768,427,101,60700,0,2005,238
0,7,11.0,11,17,3,4,1,18,1.0,16,0.9736199344136728,0.9711688249515285,0.9859290997438784,1625,8277336076276184272,1584,101,175012,0,2005,2124
0,7,8.0,10,15,3,7,1,21,0.9970450471600651,19,0.9798958795927212,0.9795589848411071,0.9757673293813,9828,509660095530134768,1594,50,21838,0,2002,2802
0,3,11.0,11,17,2,5,1,15,0.9687987775824392,14,0.9491794267766,0.9481115037298782,0.9426059654631084,8550,5799347067982556520,162,112,3282,0,2005,1080
0,6,10.0,12,16,3,0,1,15,0.9912918221698422,14,0.9721773566225868,0.9714079626617638,0.9659203733823634,7171,8277336076276184272,1755,101,137332,1,2005,3649
0,7,12.0,13,16,4,6,1,16,1.0,15,0.9748919054801408,0.9745500251382604,0.9798705460943884,8558,5755694407684602296,732,113,118345,1,2002,3383
0,7,10.0,12,17,4,8,14,18,0.9955543292908088,16,0.9809378604744472,0.9808465396188566,0.9776059375156714,7556,8277336076276184272,1755,50,143723,0,2005,2549
0,7,13.0,12,18,3,3,1,18,1.0,16,0.973617174815082,0.9708569366768898,0.9859209814180044,1625,8277336076276184272,1584,101,12340,1,2005,2124
0,7,11.0,12,19,3,2,2,21,0.9952465537399808,19,0.979095070639768,0.9793070088845016,0.9745966886273348,8617,8277336076276184272,1492,101,29021,0,2002,1791
0,7,11.0,10,16,6,0,1,15,1.0,13,0.9742909068120572,0.9717641160619164,0.9861427586639092,1842,5755694407684602296,844,120,157058,0,2005,47
0,6,9.0,10,16,2,6,5,19,0.9847054320734109,17,0.9521991111111112,0.9540683464426964,0.9459297107566536,9717,509660095530134768,1755,50,82028,0,2002,2516
0,7,11.0,12,20,5,3,1,12,1.0,11,0.9742507288629738,0.9735510204081632,0.9854693877551021,6117,509660095530134768,1135,101,168545,0,2005,3491
0,7,12.0,11,17,4,6,15,17,1.0,15,0.9579215811284668,0.9584983202962164,0.9791314582771388,8382,5755694407684602296,570,50,6114,1,2005,2102
0,8,10.0,11,19,2,4,1,9,0.9830508474576272,8,0.9812935323383084,0.9785074626865672,0.9824875621890548,2503,5799347067982556520,1755,38,128034,1,2002,2674
